Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Length µm	Circularity	Solidity	Max diameter µm	Min diameter µm	Hematoxylin: Mean	Hematoxylin: Median	Hematoxylin: Min	Hematoxylin: Max	Hematoxylin: Std.Dev.	Eosin: Mean	Eosin: Median	Eosin: Min	Eosin: Max	Eosin: Std.Dev.
kwa-4 肺_Default_Extended.tif	f2c80a54-8fb8-408f-889d-b82cd1cf34da	Detection			Annotation	Polygon	225.24	350.42	20	21	0.5699	0.9143	6.3514	4.5	0.8942	0.8656	0.3463	1.4599	0.2354	0.7222	0.6657	0.0591	1.4436	0.4612
kwa-4 肺_Default_Extended.tif	d2889f14-fb86-4bca-baf8-796ace5d2979	Detection			Annotation	Polygon	168.78	351.84	35.75	27	0.6163	0.9346	8.3979	5.5	0.578	0.5421	0.1207	1.2747	0.2485	0.4819	0.2987	0.0069	1.5826	0.4314
kwa-4 肺_Default_Extended.tif	032deedf-c714-46ff-bab1-db67d24522c4	Detection			Annotation	Polygon	187.31	353.22	50.75	36	0.4921	0.9083	11.1803	7	0.6179	0.5821	0.3012	1.229	0.1941	0.5023	0.3586	-0.0805	1.4533	0.393
kwa-4 肺_Default_Extended.tif	10ac2cda-a4df-4229-ad2c-2cbe31b3589d	Detection			Annotation	Polygon	218.26	354.85	40.5	30	0.5655	0.9153	8.7859	6.9621	1.0248	0.8785	0.1305	4.4221	0.776	0.4022	0.2094	-1.3139	1.5131	0.5565
kwa-4 肺_Default_Extended.tif	f29ae165-c16d-4dc0-b0d9-e74a3b7ba931	Detection			Annotation	Polygon	227.46	354.45	36.75	30	0.5131	0.8909	9.0139	5.5902	0.5033	0.5058	0.134	0.9268	0.1657	0.4799	0.3652	0.1326	1.7492	0.3172
kwa-4 肺_Default_Extended.tif	834b2fc3-82b1-47f9-a584-f6e68573f260	Detection			Annotation	Polygon	161.87	357.48	45.25	31	0.5917	0.9282	9.2195	6.5	0.6725	0.6735	0.1868	1.1535	0.1765	0.8428	0.7618	0.1438	1.6832	0.4548
kwa-4 肺_Default_Extended.tif	f36c9452-e45f-4dc8-afbb-c44d472f0053	Detection			Annotation	Polygon	196.76	358.28	32.75	27	0.5645	0.9161	8.3815	5.5	0.7939	0.7546	0.2472	1.5545	0.2896	0.6699	0.633	0.0401	1.5866	0.4951
kwa-4 肺_Default_Extended.tif	b9d0326b-39e1-4875-85b9-980291cb6d99	Detection			Annotation	Polygon	147.46	358.62	60.75	34	0.6604	0.9605	9.8766	8	0.5334	0.5031	0.2864	0.9724	0.1357	0.4582	0.2961	0.1286	1.5478	0.3713
kwa-4 肺_Default_Extended.tif	2058109d-2789-4809-ac0d-f5f91dfc5a0a	Detection			Annotation	Polygon	181.72	359.69	26.25	25	0.5278	0.8714	7.452	5.1971	0.4098	0.3725	0.1996	0.7521	0.1228	0.3725	0.3128	0.1161	1.5121	0.2539
kwa-4 肺_Default_Extended.tif	9f81d0a6-a639-488e-a394-ec0d0816fb85	Detection			Annotation	Polygon	200.85	361.89	20.25	20	0.6362	0.9364	5.9481	4.5	0.4009	0.3979	0.1774	0.6604	0.1146	0.3548	0.31	0.1647	1.1014	0.1495
kwa-4 肺_Default_Extended.tif	3362b16a-e8e2-4a3b-9f83-f5af6e427be5	Detection			Annotation	Polygon	146.23	368.57	49	34	0.5327	0.9116	10.3078	7.049	0.6711	0.6851	0.2375	1.0371	0.1578	0.8656	0.8059	0.1152	1.6897	0.495
kwa-4 肺_Default_Extended.tif	c826207c-3031-4764-8ed8-2624ff620b97	Detection			Annotation	Polygon	109.9	370.61	97.5	50	0.4901	0.9512	17.5571	8	0.5446	0.5327	0.1849	0.9291	0.1373	0.4006	0.3045	-0.0866	1.6652	0.3098
kwa-4 肺_Default_Extended.tif	4afb7609-a329-496f-a141-2817c38fe817	Detection			Annotation	Polygon	118.67	375.41	54.5	38	0.4743	0.8953	10.237	7.7302	0.6877	0.6446	0.1517	2.5296	0.3606	0.6833	0.5964	0.0703	1.5809	0.4329
kwa-4 肺_Default_Extended.tif	8f548a3c-a838-4893-a0d4-b1fd50dafa00	Detection			Annotation	Polygon	186.74	376.67	71.25	41	0.5326	0.9314	13.0384	7.7782	0.5738	0.5619	0.1517	1.0272	0.1556	0.4828	0.3226	0.0724	1.5934	0.3897
kwa-4 肺_Default_Extended.tif	c4f786ca-3ec4-4ca2-8dfa-461276ff9175	Detection			Annotation	Polygon	231.43	377.24	64	36	0.6206	0.9481	10.8167	8.5	0.5271	0.5172	0.2646	0.8735	0.1144	0.5111	0.3127	0.1261	1.5977	0.4373
kwa-4 肺_Default_Extended.tif	4d8372c2-5c18-486a-accd-c0ecb06eae3a	Detection			Annotation	Polygon	151.13	377.6	30.5	32	0.3743	0.7771	9.6566	5.1465	0.5778	0.5774	0.1978	1.0188	0.1772	0.815	0.738	0.1699	1.7299	0.4529
kwa-4 肺_Default_Extended.tif	7d25e3cb-5dc6-4ef6-9ae9-8e2f6e451845	Detection			Annotation	Polygon	200.33	387.35	49.75	33	0.5741	0.9277	9.9624	7	0.6762	0.6687	0.2146	1.2158	0.2194	0.5971	0.4534	-0.1282	1.63	0.5068
kwa-4 肺_Default_Extended.tif	2c70fb52-7c3b-4c21-bba8-48f2766bcee6	Detection			Annotation	Polygon	192.42	390.86	38.5	29	0.5753	0.9139	9.434	5.9421	0.7038	0.6673	0.2953	1.4217	0.2256	0.5683	0.4327	-0.212	1.4862	0.4351
kwa-4 肺_Default_Extended.tif	9e173756-f343-4130-8db4-52204373207c	Detection			Annotation	Polygon	219.81	394.32	127.5	55	0.5297	0.9358	14.8408	11.2262	0.5335	0.5028	0.2615	1.0027	0.1336	0.3148	0.2423	0.0641	1.4495	0.2325
kwa-4 肺_Default_Extended.tif	7ac0344a-d12f-401b-be56-232d7fd68ecb	Detection			Annotation	Polygon	125.83	398.15	61.5	37	0.5645	0.9266	10.3394	8.5	0.6676	0.6934	0.2706	1.2168	0.1768	0.602	0.4282	0.0589	1.6367	0.4438
kwa-4 肺_Default_Extended.tif	17f8ecdf-f555-4e33-a158-603cafd209a0	Detection			Annotation	Polygon	201.53	400.5	46.75	38	0.4068	0.8637	11.8533	6.2437	0.7938	0.7813	0.2272	2.0082	0.287	0.6426	0.5025	-0.3639	1.676	0.491
kwa-4 肺_Default_Extended.tif	9b800e0a-a7ee-4223-a2c7-c365b9a1cfb0	Detection			Annotation	Polygon	172.3	401	57.5	46	0.3415	0.8113	15.9531	6.0705	0.6282	0.5869	0.2218	1.1629	0.2044	0.6203	0.4058	0.1168	1.7439	0.4623
kwa-4 肺_Default_Extended.tif	4edefa19-cfdc-4905-b94f-ee630cd4705c	Detection			Annotation	Polygon	151.6	407.02	52.5	32	0.6443	0.9502	9.7082	7	0.4893	0.4807	0.1459	1.0601	0.154	0.4069	0.2494	0.0873	1.6698	0.3594
kwa-4 肺_Default_Extended.tif	9d34a822-7cae-49db-aa1b-9b285da2b6c0	Detection			Annotation	Polygon	191.69	409.63	85	42	0.6055	0.9392	12.0797	9.5	0.4276	0.4156	0.2628	0.8319	0.0923	0.2364	0.206	0.1037	1.6873	0.1294
kwa-4 肺_Default_Extended.tif	0d0123ea-140f-4308-acee-44127e595581	Detection			Annotation	Polygon	108.85	414.11	28	23	0.6651	0.9451	7.6322	5	0.8075	0.8085	0.3758	1.473	0.2684	0.6836	0.6196	-0.0875	1.4921	0.4864
kwa-4 肺_Default_Extended.tif	9974a901-0935-4ae1-b675-f4abcb4375ea	Detection			Annotation	Polygon	115.27	413.8	19.25	20	0.6048	0.9167	6.0415	4.5	0.896	0.8872	0.1795	1.7608	0.3817	0.7858	0.765	0.1104	1.4677	0.4252
kwa-4 肺_Default_Extended.tif	6bba62ea-a9fc-4cb6-86af-43eb5fb95934	Detection			Annotation	Polygon	138.8	413.11	39.75	39	0.3284	0.797	12.9711	4.9966	0.4714	0.4629	0.1939	0.926	0.1504	0.3468	0.2745	0.0791	1.523	0.2374
kwa-4 肺_Default_Extended.tif	8ed7ec32-3453-4e3a-abef-10854395e403	Detection			Annotation	Polygon	149.26	417.27	61	35	0.6258	0.9403	10.4043	8.5	0.7268	0.7156	0.1472	1.7562	0.2355	0.7132	0.6308	-0.2172	1.6859	0.5082
kwa-4 肺_Default_Extended.tif	3b90e10f-ee67-4e78-a89b-95e5b9fef397	Detection			Annotation	Polygon	179.41	418.11	22.25	22	0.5777	0.9036	6.5	4.7294	0.3333	0.3445	0.1742	0.4509	0.0676	0.1784	0.1762	0.0906	0.2862	0.0401
kwa-4 肺_Default_Extended.tif	3a56a887-bcd5-4bba-83c8-ce96ce8c643e	Detection			Annotation	Polygon	168.58	422.26	58	40	0.4555	0.8788	13.6015	6.7902	0.6408	0.6077	0.2934	1.0799	0.1588	0.4437	0.2269	-0.0103	1.5757	0.4401
kwa-4 肺_Default_Extended.tif	dca024d8-3183-4ec9-9c97-849d9c3cc916	Detection			Annotation	Polygon	191.87	424.75	42.75	31	0.559	0.912	8.8731	7.379	0.4356	0.4169	0.1778	0.7996	0.1369	0.2583	0.1491	0.0715	1.5274	0.2905
kwa-4 肺_Default_Extended.tif	c82fa986-820d-435a-b1c0-4cdc2bcf320a	Detection			Annotation	Polygon	213.59	425.2	106.5	50	0.5353	0.9435	15.4353	9.6151	0.3638	0.3526	0.1577	0.7579	0.1027	0.2339	0.2132	0.1019	1.4857	0.1281
kwa-4 肺_Default_Extended.tif	a7a4e636-c64b-4c75-8414-cbe6328c3710	Detection			Annotation	Polygon	182.59	426.32	61.75	35	0.6334	0.9427	10.3131	7.5	0.5265	0.5263	0.1968	0.9381	0.1327	0.3208	0.21	0.0441	1.6122	0.2958
kwa-4 肺_Default_Extended.tif	70e8369b-147a-4345-9dc2-0829c99c0b04	Detection			Annotation	Polygon	199.95	429.41	26.75	24	0.5836	0.9106	7.433	5	0.8331	0.8117	0.3958	1.2397	0.2057	0.5404	0.3849	-0.0513	1.5622	0.4886
kwa-4 肺_Default_Extended.tif	da0d1e42-e7a2-4ba0-9525-7136f69e8624	Detection			Annotation	Polygon	173.27	430.4	58.25	38	0.5069	0.9264	12.3491	6.6	0.4677	0.4395	0.2737	1.003	0.1392	0.2485	0.2138	0.0828	1.2933	0.1363
kwa-4 肺_Default_Extended.tif	1df8c6cd-7d46-494d-9405-447a97ab8d0d	Detection			Annotation	Polygon	223.1	433.91	41.75	30	0.5829	0.9201	9.6638	6.6164	0.6567	0.6424	0.273	1.1732	0.2014	0.5908	0.4552	0.0396	1.6295	0.4569
kwa-4 肺_Default_Extended.tif	72aa355e-c275-4787-9d7e-c64adc9b5005	Detection			Annotation	Polygon	200	434.8	50.25	33	0.5799	0.9393	10.3175	7	0.6576	0.6412	0.2568	1.1497	0.1881	0.6432	0.4897	0.0984	1.6409	0.4187
kwa-4 肺_Default_Extended.tif	a24661ac-a7f9-4690-b842-c951447c5cd6	Detection			Annotation	Polygon	229.68	438.25	35	30	0.4887	0.9121	9.3005	4.9497	0.6418	0.6198	0.3719	1.1985	0.1822	0.4012	0.2383	0.0139	1.5655	0.4073
kwa-4 肺_Default_Extended.tif	1ada8825-989a-40ad-b653-bbb2e2ca6f32	Detection			Annotation	Polygon	185.7	442.22	52.5	34	0.5707	0.919	10.5475	7.2336	0.5328	0.5284	0.2816	0.9287	0.1388	0.3253	0.2347	0.0809	1.5586	0.2857
kwa-4 肺_Default_Extended.tif	b33dbc62-014c-4122-a3a4-9a908136b63e	Detection			Annotation	Polygon	172.24	442.71	54	37	0.4957	0.8926	11.7154	7.3245	0.4979	0.4363	0.1874	1.2423	0.2271	0.339	0.1852	0.0868	1.5225	0.3546
kwa-4 肺_Default_Extended.tif	f1501384-e33e-462c-adcd-f131313e8c8c	Detection			Annotation	Polygon	157.25	444.54	29.5	25	0.5931	0.9328	7.6322	5.5902	0.4092	0.3921	0.2018	0.7212	0.113	0.1955	0.1859	0.0634	0.8637	0.1037
kwa-4 肺_Default_Extended.tif	50e4153b-859f-4b72-953a-030531f176bc	Detection			Annotation	Polygon	233.37	445.96	61	35	0.6258	0.9494	9.9624	8	0.6316	0.6021	0.308	1.0294	0.1393	0.4514	0.3161	0.0557	1.617	0.3764
kwa-4 肺_Default_Extended.tif	e22c958c-4671-4e5b-b5a7-2f9a9e3b60d1	Detection			Annotation	Polygon	142.96	447.38	15	18	0.5818	0.9023	5.4203	4.2426	0.4189	0.3941	0.2075	0.7602	0.1392	0.3615	0.3284	0.094	1.0972	0.1932
kwa-4 肺_Default_Extended.tif	5424324f-ff18-466c-87bf-9d4237754984	Detection			Annotation	Polygon	205	448.3	19.25	21	0.5485	0.8953	6.6905	4	0.8599	0.8564	0.2495	2.2323	0.406	0.6994	0.6766	-0.048	1.6148	0.4619
kwa-4 肺_Default_Extended.tif	161b7bf3-f1c1-4e76-ab3b-f023df868532	Detection			Annotation	Polygon	183.24	450.1	17	22	0.4414	0.8344	6.9462	3.5777	0.5754	0.5735	0.2249	1.0601	0.1959	0.7374	0.6233	0.1284	1.6391	0.4804
kwa-4 肺_Default_Extended.tif	ec65b725-a230-4e0d-ad41-5ca82a412e58	Detection			Annotation	Polygon	198.36	453.49	15	17	0.6522	0.9302	5.1478	4	0.3869	0.3795	0.1688	0.6532	0.1136	0.1447	0.1268	0.0319	0.4875	0.089
kwa-4 肺_Default_Extended.tif	59d75506-c11b-4470-a067-f35ef5d12fd9	Detection			Annotation	Polygon	223.99	456.2	49.5	34	0.5381	0.9167	10.7005	7.3498	0.7566	0.6765	0.3459	1.7005	0.2824	0.5782	0.4015	0.0498	1.5383	0.4054
kwa-4 肺_Default_Extended.tif	47827180-1e60-4e19-82a7-2cc8f49093a4	Detection			Annotation	Polygon	233.64	457.66	65.75	37	0.6035	0.9393	10.6301	8.7207	0.671	0.6827	0.2428	1.1156	0.1772	0.6215	0.4944	0.0044	1.553	0.4097
kwa-4 肺_Default_Extended.tif	7657b629-d208-4920-9eb0-fe3c7c753e8b	Detection			Annotation	Polygon	213.29	462.62	71.25	44	0.4625	0.9105	13.8924	7.379	0.6386	0.6067	0.2543	1.1439	0.1728	0.4084	0.291	-0.029	1.5065	0.3987
kwa-4 肺_Default_Extended.tif	880732b4-dd88-4a77-8aa0-fc35583a1e76	Detection			Annotation	Polygon	187.19	461.74	85.25	41	0.6373	0.9552	11.8004	10	0.5014	0.4816	0.2275	0.9077	0.1174	0.2721	0.2432	0.0151	1.3753	0.1779
kwa-4 肺_Default_Extended.tif	91577a57-16d5-4f23-9953-357a5a8548e3	Detection			Annotation	Polygon	108.6	461.78	30.5	26	0.567	0.9313	8.7321	4.5	0.5341	0.5354	0.2117	0.8364	0.1387	0.3896	0.3264	0.1087	1.4392	0.2299
kwa-4 肺_Default_Extended.tif	23dda287-6a3d-4ac4-a048-0b3cf1e6e1c5	Detection			Annotation	Polygon	224.42	466.64	32.25	25	0.6484	0.9485	7.9057	5.5	0.5523	0.5495	0.2521	0.8872	0.1226	0.3873	0.2282	0.0741	1.7023	0.3995
kwa-4 肺_Default_Extended.tif	db6698b1-2b78-4800-ad8a-56371bd66836	Detection			Annotation	Polygon	151.23	467.17	90.75	43	0.6168	0.9453	12.6194	9.8227	0.4824	0.4776	0.1956	1.0698	0.131	0.2702	0.2256	0.0642	1.476	0.1995
kwa-4 肺_Default_Extended.tif	2e6ec83b-5137-4ab4-841f-958d12e7ab71	Detection			Annotation	Polygon	232.29	466.65	27.25	23	0.6473	0.9316	6.8023	5.5	0.7842	0.7329	0.394	1.4156	0.2375	0.3887	0.1709	-0.0842	1.4758	0.4825
kwa-4 肺_Default_Extended.tif	0856932a-d632-40dc-a118-eaaaa38a264e	Detection			Annotation	Polygon	216.86	470.14	36.5	27	0.6292	0.9329	7.9057	6.4827	0.6864	0.6389	0.343	1.0755	0.1685	0.4904	0.3002	0.1185	1.557	0.4099
kwa-4 肺_Default_Extended.tif	37bcbffc-b902-4afc-9639-644d78860c54	Detection			Annotation	Polygon	159.67	470.99	42.75	30	0.5969	0.937	9.1788	6.6564	0.8378	0.8639	0.3137	1.2485	0.1904	0.7484	0.6878	0.0587	1.6036	0.4361
kwa-4 肺_Default_Extended.tif	317b5b14-41b7-4175-8339-add7379728b9	Detection			Annotation	Polygon	181.57	471.51	68.25	37	0.6265	0.9446	10.8167	8.5	0.7584	0.8091	0.2029	1.3312	0.2236	0.9125	0.9744	0.0621	1.6468	0.4453
kwa-4 肺_Default_Extended.tif	6a9165d1-5544-4be3-9fc8-56e387b0f1bf	Detection			Annotation	Polygon	231.09	471.85	21.75	21	0.6198	0.9255	6.265	5	0.5812	0.5782	0.333	0.8756	0.1241	0.2907	0.1809	0.0482	1.396	0.3014
kwa-4 肺_Default_Extended.tif	c733207c-2040-4178-848b-acf1ee9cf831	Detection			Annotation	Polygon	130.82	472.25	27.75	24	0.6054	0.9212	7.4415	5.6569	0.5508	0.4808	0.2797	1.0463	0.2077	0.4041	0.2574	0.0678	1.3722	0.3627
kwa-4 肺_Default_Extended.tif	ded58470-12b1-4376-ad10-e57bfa0a2ef5	Detection			Annotation	Polygon	112.3	472.96	90.5	45	0.5616	0.939	14.1174	8.8544	0.4818	0.4699	0.2544	0.9223	0.1298	0.3341	0.2499	0.0574	1.4984	0.2355
kwa-4 肺_Default_Extended.tif	30a1bd44-150c-4e23-bd4a-c8bb3ea2968b	Detection			Annotation	Polygon	189.19	475.51	23.5	27	0.4051	0.8584	8.4853	4.1	0.9677	0.7516	0.2837	2.7589	0.5716	0.5749	0.4512	-0.4671	1.6247	0.4997
kwa-4 肺_Default_Extended.tif	c5c4637f-4abe-4341-9eb4-52d45f29dac7	Detection			Annotation	Polygon	207.73	476.35	102.5	48	0.5591	0.9361	13.0161	11.4039	0.4746	0.4469	0.1858	0.9819	0.1456	0.2324	0.1488	-0.0036	1.4743	0.2566
kwa-4 肺_Default_Extended.tif	844cc4b5-de67-4dd2-9532-d71b413f7ee1	Detection			Annotation	Polygon	220.15	479.01	57.75	34	0.6278	0.9448	10.4043	7.5	0.4528	0.4582	0.2143	0.685	0.0857	0.1368	0.1385	-0.0358	0.3176	0.0558
kwa-4 肺_Default_Extended.tif	08830832-4589-48f7-a83b-7e2da33510e5	Detection			Annotation	Polygon	116.49	480.9	33.5	35	0.3437	0.8562	12.4197	3.9008	0.6883	0.6179	0.3161	1.451	0.2742	0.4746	0.3055	0.0729	1.452	0.3881
kwa-4 肺_Default_Extended.tif	385b10fd-baf8-49db-8c84-b535b2b06650	Detection			Annotation	Polygon	229.55	481.73	81	43	0.5505	0.9364	12.7781	8.7365	0.5435	0.5089	0.196	1.2466	0.1774	0.2541	0.1953	-0.0123	1.3667	0.2412
kwa-4 肺_Default_Extended.tif	4d614c70-77f8-434d-8754-e654e628c327	Detection			Annotation	Polygon	190.8	482.28	26.75	24	0.5836	0.9224	8.2006	4.9193	1.1644	1.1379	0.3778	2.7703	0.4448	0.5854	0.5442	-0.418	1.4863	0.4232
kwa-4 肺_Default_Extended.tif	a22b5b27-5c58-4da7-94bc-e9b1f82ea470	Detection			Annotation	Polygon	168.3	487.37	33.25	27	0.5732	0.9141	8.547	5.5	0.5132	0.5016	0.31	0.9051	0.1065	0.2188	0.171	0.0636	1.407	0.1755
kwa-4 肺_Default_Extended.tif	e6bdeb0e-3cf0-418c-944f-cfe39fb6f2bc	Detection			Annotation	Polygon	157.03	489.36	19.75	22	0.5128	0.8876	7.1589	4	1.7231	1.6399	0.274	4.3997	1.0733	0.1892	0.3186	-2.1293	1.6251	0.7543
kwa-4 肺_Default_Extended.tif	76b0fb67-3bca-42c4-8eeb-6867ed22af4a	Detection			Annotation	Polygon	119.1	486.4	52.25	46	0.3103	0.8054	15.4029	5.2223	0.7577	0.745	0.1844	2.0051	0.3066	0.706	0.6042	-0.0039	1.5612	0.4733
kwa-4 肺_Default_Extended.tif	1c4e2655-6e4b-4549-babb-e7e71dba5c73	Detection			Annotation	Polygon	180.28	489.13	19.5	21	0.5557	0.8966	6.7082	3.9528	0.7793	0.7421	0.434	1.3931	0.226	0.6246	0.4914	0.0669	1.516	0.4282
kwa-4 肺_Default_Extended.tif	4978a7c2-5dfd-4d4d-8608-c44fde007f6d	Detection			Annotation	Polygon	221.53	490.38	36.5	27	0.6292	0.9389	7.7444	6.5	0.4224	0.4045	0.152	0.7368	0.1227	0.1708	0.137	-0.0129	0.4687	0.1063
kwa-4 肺_Default_Extended.tif	5ad36450-8248-4ca2-8d34-9459d4d5cc45	Detection			Annotation	Polygon	167.19	492.45	41	29	0.6126	0.9239	9.2033	5.7977	0.575	0.5725	0.3435	0.9721	0.1378	0.3142	0.2785	0.1236	1.007	0.1562
kwa-4 肺_Default_Extended.tif	7754f971-c737-424f-a531-45b7e47d0c5a	Detection			Annotation	Polygon	207	492.18	43.25	28	0.6932	0.9584	8.6023	7	0.6632	0.6141	0.3996	1.3056	0.1647	0.3273	0.2014	-0.0338	1.4491	0.3079
kwa-4 肺_Default_Extended.tif	3f4c6ee3-77fe-4b06-9504-be6ae9e0b31e	Detection			Annotation	Polygon	186.11	493.02	21.5	21	0.6126	0.9247	6.1666	5	1.0465	0.9779	0.3054	1.9706	0.2958	0.6871	0.6835	-0.1059	1.5025	0.4854
kwa-4 肺_Default_Extended.tif	f5583bbb-7787-47b9-9030-8b264eaffe45	Detection			Annotation	Polygon	127.31	494.19	50.25	35	0.5155	0.9034	10.2108	6.8028	0.5563	0.5412	0.2476	0.9844	0.1564	0.4217	0.2511	0.0603	1.525	0.3985
kwa-4 肺_Default_Extended.tif	33654276-5525-4de0-96a4-a15019755eae	Detection			Annotation	Polygon	148.38	493.78	62.5	37	0.5737	0.9294	10.1242	8.4853	0.4012	0.3888	0.2485	0.803	0.0936	0.2349	0.2078	0.1113	1.5036	0.1551
kwa-4 肺_Default_Extended.tif	3782c5db-00a6-4eb3-aa5d-e030b6e95ec4	Detection			Annotation	Polygon	215.9	494.95	46.75	32	0.5737	0.9056	9.1861	7.6026	0.505	0.5079	0.2922	0.8485	0.1002	0.1965	0.1793	0.0657	0.631	0.0812
kwa-4 肺_Default_Extended.tif	14e589d5-a349-4642-83e4-451a9b79d00d	Detection			Annotation	Polygon	166.06	498.25	58	36	0.5624	0.9225	10.5948	7.6921	0.5704	0.5545	0.2072	1.0591	0.1729	0.4832	0.2962	0.0837	1.5946	0.4161
kwa-4 肺_Default_Extended.tif	7299c760-0799-4403-8fc3-23d499cc8bd8	Detection			Annotation	Polygon	183	498.71	51.5	32	0.632	0.9364	9.272	8	0.7883	0.8067	0.237	1.5448	0.2415	0.8981	0.8964	-0.004	1.7575	0.4939
kwa-4 肺_Default_Extended.tif	668fa9e9-6836-414f-8caf-b870165f215c	Detection			Annotation	Polygon	219.55	500.39	31.75	26	0.5902	0.917	8.3815	5	0.5575	0.5042	0.2275	1.4067	0.2295	0.3262	0.2134	0.0646	1.5068	0.2916
kwa-4 肺_Default_Extended.tif	63f9165a-7674-419a-8c04-93a6d0e4ee9a	Detection			Annotation	Polygon	231.05	501.93	91.5	44	0.5939	0.947	11.8961	10.5	0.5213	0.4983	0.3052	0.9316	0.1275	0.3499	0.199	0.0568	1.6558	0.3614
kwa-4 肺_Default_Extended.tif	625d3336-b95c-44ef-8a3a-9c98ba3f5c76	Detection			Annotation	Polygon	131.96	502.78	60.25	42	0.4292	0.8844	13.9014	6.2558	0.6676	0.6526	0.2497	1.1751	0.1482	0.3315	0.1742	-0.0157	1.5423	0.3717
kwa-4 肺_Default_Extended.tif	61928091-20fc-4264-8105-7d623fff8397	Detection			Annotation	Polygon	219.33	508.15	61	36	0.5915	0.9278	10.3175	8.4344	0.7298	0.7234	0.2779	1.3085	0.2103	0.6188	0.4404	0.0397	1.5622	0.4517
kwa-4 肺_Default_Extended.tif	d7fbe8d4-b089-4a7f-b4b3-f8d9365cf5ce	Detection			Annotation	Polygon	209.1	510.7	59.25	37	0.5439	0.9331	10.7874	7.7782	0.5028	0.496	0.2404	0.8964	0.1278	0.2562	0.181	0.0489	1.4385	0.227
kwa-4 肺_Default_Extended.tif	d22049b4-e7dc-40a8-bb41-4a63cd21a3b3	Detection			Annotation	Polygon	165.19	511.16	19.5	20	0.6126	0.9286	6.5192	4.4721	0.4663	0.455	0.2957	0.8535	0.1109	0.2625	0.1983	0.1366	1.4231	0.2164
kwa-4 肺_Default_Extended.tif	e3ac4154-7e41-41e2-8118-906d8cc6a2c2	Detection			Annotation	Polygon	192.48	510.3	101.25	51	0.4892	0.903	14.3293	10.7517	0.7684	0.759	0.2796	1.7225	0.2182	0.6807	0.596	-0.0226	1.6113	0.46
kwa-4 肺_Default_Extended.tif	c91ad16d-46a9-44f3-bee9-ae9b75713211	Detection			Annotation	Polygon	230.71	515.36	113.25	55	0.4705	0.9115	17.1026	9.8031	0.5978	0.5676	0.317	1.0487	0.1477	0.3518	0.2252	-0.0581	1.4976	0.3319
kwa-4 肺_Default_Extended.tif	d9019798-6488-4c79-9d31-dd5eb6859615	Detection			Annotation	Polygon	171.53	515.69	44.25	31	0.5786	0.9267	8.6105	7.4314	0.4305	0.4077	0.2408	0.8182	0.1097	0.2725	0.2329	0.1261	1.0472	0.1313
kwa-4 肺_Default_Extended.tif	f7250c37-2b30-4824-93f4-0107a0c1529d	Detection			Annotation	Polygon	161.18	517.04	61.75	38	0.5374	0.9234	13.2382	6	0.6195	0.5966	0.243	1.3033	0.1775	0.3944	0.2606	-0.1063	1.6276	0.3959
kwa-4 肺_Default_Extended.tif	9beabcb5-b2ee-4c4f-a608-4bf086b6a7e3	Detection			Annotation	Polygon	205.69	516.86	51.25	36	0.4969	0.9111	10.8167	6.7175	0.5697	0.5405	0.2302	0.958	0.1709	0.5503	0.3999	0.0922	1.5335	0.4059
kwa-4 肺_Default_Extended.tif	da7f25e6-a8da-4790-b6b9-ef397dc42e85	Detection			Annotation	Polygon	148.97	519.93	52.25	40	0.4104	0.8727	13.4629	5.8705	0.683	0.6831	0.3383	1.2835	0.214	0.5355	0.3766	0.0835	1.5212	0.417
kwa-4 肺_Default_Extended.tif	5bc8e564-3321-4599-b81e-bbb76ea47588	Detection			Annotation	Polygon	194.34	521.75	43	30	0.6004	0.9348	9.0139	6.5	0.8202	0.8173	0.2553	1.3545	0.1885	0.6834	0.6085	-0.0758	1.5511	0.4702
kwa-4 肺_Default_Extended.tif	0f617f45-dfe2-4e90-b54f-36ed5439672c	Detection			Annotation	Polygon	137.98	523.74	63.75	41	0.4766	0.8557	12.2589	9.2632	0.5796	0.5841	0.2834	0.9335	0.1354	0.4449	0.3126	0.0472	1.6367	0.3441
kwa-4 肺_Default_Extended.tif	c65e5cc2-bded-46ac-98ff-56bb353a24dd	Detection			Annotation	Polygon	204.12	525.52	60.5	36	0.5866	0.9472	11.1076	7.379	0.6281	0.6022	0.3457	1.0704	0.1614	0.3893	0.2447	-0.1461	1.5191	0.3749
kwa-4 肺_Default_Extended.tif	c978c7e1-4237-4671-bbd1-fa87c9272668	Detection			Annotation	Polygon	156.31	525.33	40	31	0.5231	0.9143	10.4043	5.8897	0.7708	0.6915	0.3259	1.5704	0.256	0.4874	0.3389	0.0436	1.462	0.3687
kwa-4 肺_Default_Extended.tif	0119c0a9-c2b2-4faa-8da4-678e84a50e9c	Detection			Annotation	Polygon	231.43	525.66	44	36	0.4266	0.8441	12.0416	6.0177	0.5691	0.5481	0.3056	0.9892	0.1339	0.394	0.2499	0.0983	1.5723	0.3407
kwa-4 肺_Default_Extended.tif	923fd5d6-8cfa-47ae-b91f-2db50be1a792	Detection			Annotation	Polygon	165.1	526.53	21.5	21	0.6126	0.9198	6.5	4.5	0.6957	0.602	0.2602	2.1835	0.3654	0.4858	0.3706	-0.067	1.5403	0.3767
